,time [s],cfo_meas,cfo_demod,gain_imb,iq_imb,or_off,quadr_err,ph_err,mag_err,evm
6275,70461.16,-594,-616.566772461,-0.05305554345,-29.7464904785,-36.9416656494,-3.71327328682,1.57150614262,3.51373100281,4.26231336594
6276,70461.579,-594,-624.520874023,-0.0594195202,-29.9314861298,-38.0279006958,-3.63009524345,1.50249552727,3.55326461792,4.20453834534
6277,70462.17,-630,-648.252685547,-0.04394316301,-29.8184509277,-37.5789146423,-3.68759512901,1.60037600994,3.49545550346,4.31741571426
6278,70462.595,-630,-651.891784668,-0.05090244487,-29.4122447968,-36.7711219788,-3.86137056351,1.63584911823,3.4880797863,4.32814311981
6279,70463.015,-648,-674.660766602,-0.0575061366,-29.2992210388,-38.0193023682,-3.90830588341,1.53512048721,3.53001832962,4.02707433701
6280,70463.627,-648,-707.208862305,-0.03156776726,-29.9806270599,-38.5813179016,-3.62461066246,1.47522079945,3.35795879364,4.17341899872
6281,70464.237,-702,-490.718109131,-0.05904577672,-28.8579444885,-36.9873352051,-4.11274385452,1.52697205544,3.75805306435,4.45632982254
6282,70464.655,-702,-475.193572998,-0.04987816513,-29.6145534515,-38.39245224,-3.77245259285,1.49819803238,3.4824886322,4.3215303421
6283,70465.26,-486,-485.771087646,-0.02442718111,-29.7067108154,-37.7576522827,-3.74335336685,1.5409424305,3.40804195404,4.15993785858
6284,70465.669,-486,-499.883483887,-0.080264166,-29.4372634888,-38.5714073181,-3.82839870453,1.53599107265,3.56361913681,4.29464578629
6285,70466.091,-486,-518.950256348,-0.03330497816,-29.9884967804,-37.408531189,-3.6174697876,1.50948941708,3.36716580391,4.11341428757
6286,70466.693,-486,-542.528259277,-0.02132253721,-30.2178401947,-37.2010040283,-3.53003382683,1.56126439571,3.3927667141,4.16449975967
6287,70467.105,-540,-541.713256836,-0.05817376822,-29.3269252777,-39.1547966003,-3.89532518387,1.54103088379,3.60118627548,4.30383110046
6288,70467.524,-540,-562.569152832,-0.05768020451,-29.7020778656,-38.0970535278,-3.72948050499,1.55521249771,3.42945146561,4.13375759125
6289,70468.128,-558,-574.05480957,-0.02680637874,-30.0690364838,-38.4072265625,-3.58948969841,1.4834908247,3.41703438759,4.07487249374
6290,70468.553,-558,-331.530548096,-0.05109461024,-29.5081577301,-38.302646637,-3.81856751442,1.46193492413,3.49050545692,4.15189552307
6291,70469.16,-450,-351.75881958,-0.0634540692,-30.1405334473,-37.0776443481,-3.53976678848,1.39325809479,3.46794319153,4.09452819824
6292,70469.564,-450,-359.390655518,-0.0510706529,-29.6637039185,-38.2692871094,-3.75032019615,1.51342272758,3.57287597656,4.25306558609
6293,70469.988,-360,-373.041900635,-0.05070820451,-29.7656555176,-37.8051872253,-3.7064499855,1.50644826889,3.50804853439,4.18845796585
6294,70470.406,-360,-381.476593018,-0.04945901036,-29.4939994812,-37.2591629028,-3.82576990128,1.5053819418,3.50736761093,4.19570636749
6295,70470.811,-378,-384.043914795,-0.05659937114,-29.6492156982,-36.9936141968,-3.75318384171,1.49607419968,3.5577044487,4.23134803772
6296,70471.226,-378,-392.287261963,-0.05879662186,-29.5730628967,-39.0085945129,-3.78508090973,1.53865122795,3.58050584793,4.28932285309
6297,70471.644,-378,-410.140869141,-0.05200080201,-29.2709159851,-37.1898155212,-3.92451405525,1.47240495682,3.62323045731,4.26951360703
6298,70472.247,-414,-420.487243652,-0.09383273125,-28.942024231,-37.6790885925,-4.04434299469,1.54703378677,3.71315073967,4.44905471802
6299,70472.668,-414,-441.74307251,-0.04643909633,-30.0718402863,-37.3582992554,-3.57961344719,1.51709520817,3.50200486183,4.19135475159
6300,70473.238,-432,-452.423187256,-0.02935505286,-29.9349918365,-37.7067947388,-3.62890005112,1.52222979069,3.37884306908,4.13213205338
6301,70473.682,-432,-461.713134766,-0.07179188728,-29.4796104431,-37.822593689,-3.8167746067,1.47746396065,3.65269517899,4.33213996887
6302,70474.092,-468,-474.582458496,-0.03567777202,-29.6515884399,-36.8684158325,-3.76330947876,1.50292515755,3.52758049965,4.18960905075
6303,70474.511,-468,-491.475036621,-0.05657487735,-29.8909988403,-38.0576286316,-3.64920783043,1.51200437546,3.43822169304,4.19282722473
6304,70474.93,-486,-505.299957275,-0.06669328362,-29.2471942902,-37.3700447083,-3.92568206787,1.38888132572,3.48140048981,4.09981298447
6305,70475.54,-486,-519.710021973,-0.05051032081,-29.6238002777,-38.0753364563,-3.76804471016,1.46652436256,3.49283218384,4.18807649612
6306,70475.96,-522,-538.022583008,-0.05015205964,-29.4970779419,-37.574005127,-3.82401633263,1.50410091877,3.64732694626,4.31737995148
6307,70476.555,-522,-552.85559082,-0.07184930891,-29.8286743164,-35.9418716431,-3.66412329674,1.49458217621,3.55330324173,4.21002674103
6308,70476.991,-558,-569.26940918,-0.05597406626,-29.7369289398,-37.9250259399,-3.71553754807,1.59587860107,3.50772023201,4.25313282013
6309,70477.417,-558,-592.436706543,-0.0431522727,-29.7955245972,-37.3701438904,-3.67529416084,1.46900594234,3.55931520462,4.25112104416
6310,70478.027,-576,-603.810424805,-0.0544443503,-29.6757144928,-37.2055778503,-3.82933712006,1.49511182308,3.63424801826,4.29431962967
6311,70478.634,-576,-625.33190918,-0.08970192075,-29.4553928375,-37.5809822083,-3.8111345768,1.47451877594,3.51001739502,4.21012544632
6312,70479.051,-630,-642.36907959,-0.0307530649,-30.39909935,-38.6062393188,-3.45397186279,1.53182327747,3.71919727325,4.47442293167
6313,70479.662,-630,-658.758361816,-0.04573229328,-29.8016872406,-36.7196159363,-3.69381761551,1.54101753235,3.59775614738,4.34429597855
6314,70480.274,-648,-676.129821777,-0.06239858642,-29.1876583099,-38.3780899048,-3.95604038239,1.53897166252,3.62106013298,4.3799238205
6315,70480.693,-648,-701.429992676,-0.07269763201,-29.2080631256,-38.3661308289,-3.937063694,1.49041938782,3.76837062836,4.40762138367
6316,70481.296,-630,-383.973602295,-0.05838694051,-29.8137149811,-36.972278595,-3.6809015274,1.46140408516,3.55698847771,4.24248361588
6317,70481.702,-630,-390.808746338,-0.04984015599,-29.5046463013,-38.850856781,-3.82083845139,1.44810247421,3.5605494976,4.19421339035
6318,70482.106,-396,-403.175537109,-0.06639070064,-29.2550411224,-37.0429611206,-3.92231798172,1.48880553246,3.68410158157,4.33428144455
6319,70482.532,-396,-416.274871826,-0.06477725506,-29.5680541992,-37.4372406006,-3.85261082649,1.64336931705,3.6003549099,4.36329841614
6320,70483.141,-414,-426.537445068,-0.05557493865,-29.1164150238,-37.7817764282,-3.99333167076,1.56031095982,3.74493527412,4.47465085983
6321,70483.561,-414,-443.755096436,-0.04270014539,-30.1970157623,-37.2919616699,-3.5301015377,1.54116916656,3.36957383156,4.13743782043
6322,70484.166,-432,-457.474212646,-0.05469390005,-29.8412647247,-37.6985092163,-3.67160224915,1.57999300957,3.50283432007,4.24854230881
6323,70484.594,-432,-472.116760254,-0.07126466185,-29.0275325775,-37.7435455322,-4.02398490906,1.48813092709,3.53727054596,4.25765419006
6324,70485.204,-468,-489.237731934,-0.06565514207,-29.6458339691,-37.5033073425,-3.74824810028,1.53463041782,3.57419466972,4.24957370758
6325,70485.81,-504,-503.751953125,-0.02805283479,-30.3262329102,-37.9687156677,-3.48414444923,1.60624015331,3.3684823513,4.15914440155
6326,70486.244,-504,-524.175842285,-0.09406666458,-29.0693283081,-38.5233459473,-3.98391914368,1.5170263052,3.54443120956,4.29468393326
6327,70486.848,-540,-544.814086914,-0.03579577804,-29.5573043823,-36.9837722778,-3.80446410179,1.57104992867,3.56012988091,4.3192448616
6328,70487.273,-540,-555.686950684,-0.02549155988,-29.9458904266,-37.0356178284,-3.64124560356,1.52723693848,3.2996237278,4.05258321762
6329,70487.879,-558,-564.674682617,-0.06987525523,-29.149017334,-38.4631004333,-3.96844744682,1.52041220665,3.80122661591,4.44972991943
6330,70488.307,-558,-586.114379883,-0.06211648509,-29.4830417633,-37.1269378662,-3.82997894287,1.52308666706,3.54731225967,4.24320411682
6331,70488.911,-594,-597.216552734,-0.09544320405,-29.2987556458,-37.3623657227,-3.87613582611,1.45458161831,3.57838320732,4.27203321457
6332,70489.332,-594,-612.381408691,-0.04002896696,-29.7692527771,-37.4282188416,-3.79249501228,1.53339123726,3.53802633286,4.21791267395
6333,70489.938,-612,-634.36517334,-0.02372735925,-30.0815410614,-38.6891593933,-3.58525943756,1.40975546837,3.37690663338,4.03250932693
6334,70490.532,-612,-424.007568359,-0.02468885109,-30.2823982239,-37.1834068298,-3.5029103756,1.42662465572,3.37408590317,4.0179142952
6335,70490.954,-450,-431.590118408,-0.0353471525,-29.6863460541,-37.8654403687,-3.74836945534,1.43157744408,3.49402618408,4.14675569534
6336,70491.381,-450,-448.79486084,-0.05264040455,-29.7808055878,-38.4484710693,-3.69460129738,1.48241710663,3.57830929756,4.22300338745
6337,70491.985,-450,-463.910552979,-0.06664893776,-29.4462947845,-37.0042457581,-3.83569073677,1.53094244003,3.64562344551,4.3404545784
6338,70492.402,-450,-479.435546875,-0.03965813667,-29.9237880707,-37.8117599487,-3.64503288269,1.47835862637,3.4807498455,4.13155126572
6339,70492.809,-486,-489.223754883,-0.07070042193,-28.9645328522,-37.3577041626,-4.05408143997,1.56905031204,3.80282688141,4.50601911545
6340,70493.39,-486,-497.479736328,-0.06892231107,-29.4258956909,-38.4978904724,-3.84308099747,1.45989072323,3.63410425186,4.30633831024
6341,70493.826,-504,-505.923339844,-0.04185214639,-29.8087825775,-36.8597564697,-3.69278264046,1.4950813055,3.49571633339,4.17804193497
6342,70494.248,-504,-517.881530762,-0.04250036553,-29.058172226,-37.3673934937,-4.02732038498,1.48288166523,3.75774765015,4.42399358749
6343,70494.823,-522,-531.459960937,-0.04514316097,-29.3361968994,-37.2172966003,-3.87371921539,1.51879882813,3.60628032684,4.31682300568
6344,70495.273,-522,-544.890136719,-0.03896280378,-30.0301780701,-36.2170448303,-3.60078692436,1.53364479542,3.37178039551,4.09107208252
6345,70495.697,-522,-303.807006836,-0.06808844954,-29.3105659485,-38.1515083313,-3.91304779053,1.52875626087,3.61490392685,4.3082075119
6346,70496.303,-396,-317.699371338,-0.05433182046,-29.4918575287,-37.3283042908,-3.82384562492,1.54421532154,3.58748698235,4.31176662445
6347,70496.71,-396,-323.496612549,-0.03947714716,-29.9576072693,-38.2363204956,-3.63089442253,1.4953533411,3.4174413681,4.17045927048
6348,70497.138,-324,-343.281188965,-0.04671600461,-29.7846622467,-37.3048210144,-3.70821380615,1.49962687492,3.47614955902,4.19284534454
6349,70497.738,-324,-352.74395752,-0.05275551602,-29.6928024292,-37.9288444519,-3.73666667938,1.44766652584,3.52329659462,4.18097162247
6350,70498.165,-342,-375.578491211,-0.05392443389,-29.2950286865,-36.8595657349,-3.47134113312,1.49554646015,3.35348463058,4.07879924774
6351,70498.767,-396,-385.474609375,-0.0278705284,-30.1129722595,-36.2753334045,-3.57099032402,1.52755904198,3.51488375664,4.19466733932
6352,70499.192,-396,-405.324676514,-0.02836915106,-29.584564209,-39.9551734924,-3.79523396492,1.52989459038,3.42363452911,4.19248104095
6353,70499.799,-414,-423.845184326,-0.04967405275,-29.5579948425,-36.6540260315,-3.79738116264,1.47130596638,3.57756400108,4.21372413635
6354,70500.367,-414,-436.416625977,-0.04531854391,-29.3739757538,-36.8440475464,-3.87279248238,1.47382676601,3.62186980247,4.30383586884
6355,70500.827,-432,-453.54888916,-0.02524959669,-30.3349514008,-38.477481842,-3.48156929016,1.62875282764,3.36188793182,4.16687679291
6356,70501.424,-432,-465.117248535,-0.05593081936,-29.4430656433,-38.5395050049,-3.84456324577,1.55526208878,3.53944683075,4.34075307846
6357,70501.845,-468,-473.418518066,-0.04431417584,-29.4741134644,-37.0999603271,-3.83732748032,1.58324968815,3.56308150291,4.3318772316
6358,70502.262,-468,-490.468414307,-0.01443876233,-29.881816864,-37.6051826477,-3.67085433006,1.51984131336,3.36670589447,4.10163640976
6359,70502.843,-504,-497.985534668,-0.05947633833,-29.6869392395,-38.2638130188,-3.73482680321,1.50450468063,3.51405525208,4.21311759949
6360,70503.3,-504,-506.295837402,-0.06764075905,-29.8776245117,-36.9116516113,-3.64670276642,1.45235848427,3.56452512741,4.22990512848
6361,70503.906,-504,-516.680908203,-0.07063882798,-29.4027729034,-38.0298957825,-3.85210704803,1.51194274426,3.70440554619,4.37466144562
6362,70504.321,-504,-526.450500488,-0.0446248427,-29.8300914764,-37.7088623047,-3.68227624893,1.57055747509,3.50139927864,4.25684833527
6363,70504.747,-504,-542.715942383,-0.04706683755,-29.4541625977,-38.4266624451,-3.80894041061,1.47675776482,3.63745141029,4.27790498734
6364,70505.355,-540,-542.763183594,-0.00917676184,-30.3396396637,-36.1847267151,-3.48314213753,1.45551860332,3.3704123497,4.07219076157
6365,70505.777,-558,-560.23059082,-0.05695893988,-29.4035758972,-38.1590232849,-3.86870121956,1.55797374249,3.45873641968,4.23247909546
6366,70506.382,-558,-564.088500977,-0.02998883277,-30.1070327759,-37.3050918579,-3.57269430161,1.50429582596,3.40934801102,4.15533542633
6367,70506.804,-540,-567.673828125,-0.04712357372,-29.4951515198,-37.7262611389,-3.93721270561,1.51655220985,3.5765542984,4.30285072327
6368,70507.409,-540,-312.223327637,-0.05670202896,-29.3836517334,-37.0103645325,-3.87068772316,1.48959600925,3.63472437859,4.3320813179
6369,70507.837,-306,-315.488586426,-0.01969668642,-29.0995922089,-38.9061698914,-3.99521160126,1.58841907978,3.7036087513,4.45030498505
6370,70508.441,-306,-319.885162354,-0.06766893715,-29.1171283722,-38.526260376,-3.98488259315,1.50635409355,3.78801083565,4.47916030884
6371,70508.869,-324,-323.870666504,-0.03934244812,-30.2627849579,-39.1298675537,-3.51281237602,1.45409834385,3.37369823456,4.04649496078
6372,70509.477,-324,-328.635009766,-0.0093581574,-30.4217510223,-37.9946937561,-3.45035886765,1.5108101368,3.28212428093,4.01786184311
6373,70510.052,-324,-333.916107178,-0.02904597297,-29.4589309692,-38.6429977417,-3.85040307045,1.49716484547,3.58645915985,4.24650096893
6374,70510.501,-324,-340.96081543,-0.05771616846,-29.60313797,-38.0064048767,-3.77259516716,1.50288701057,3.54459738731,4.38835048676
6375,70511.114,-342,-345.264831543,-0.05867360905,-29.4420166016,-39.0268135071,-3.84326195717,1.50321233273,3.57419991493,4.27529573441
6376,70511.531,-342,-348.844726562,-0.04821520671,-29.6624660492,-37.6041793823,-3.75249910355,1.53082442284,3.50475025177,4.19418954849
6377,70512.142,-360,-354.859039307,-0.0232212171,-29.9825382233,-38.3934288025,-3.62655305862,1.49573481083,3.42483329773,4.06150245667
6378,70512.745,-360,-363.623138428,-0.05099305883,-29.803735733,-37.8084411621,-3.68994474411,1.45707893372,3.47091412544,4.12972974777
6379,70513.167,-360,-369.911956787,-0.06853929162,-29.6907844543,-38.5654144287,-3.72640275955,1.48998022079,3.50244116783,4.20402193069
6380,70513.743,-360,-373.941253662,-0.05965983123,-29.3739147186,-37.9286499023,-3.87313556671,1.47361707687,3.60160279274,4.25330638885
6381,70514.18,-360,-378.62991333,-0.03911257908,-29.7321720123,-40.2580413818,-3.72694730759,1.53646028042,3.55150437355,4.27604675293
6382,70514.61,-360,-388.004577637,-0.06693744659,-29.5458946228,-37.8657531738,-3.80442738533,1.45229029655,3.58730602264,4.21780204773
6383,70515.21,-396,-403.898681641,-0.05376189947,-29.2029972076,-37.0140380859,-3.95450878143,1.54015994072,3.60567712784,4.34886932373
6384,70515.616,-396,-406.483734131,-0.03668425977,-30.0003757477,-38.0785675049,-3.61425614357,1.59375393391,3.45193147659,4.23478126526
6385,70516.045,-414,-415.593658447,-0.07467336953,-29.1204452515,-37.2061042786,-3.96480178833,1.50685310364,3.70973801613,4.42805194855
6386,70516.646,-414,-432.158599854,-0.0307587795,-29.8606758118,-36.1946334839,-3.67544078827,1.53749763966,3.44993686676,4.19493055344
6387,70517.053,-414,-435.764678955,-0.02388465777,-30.2918167114,-38.873588562,-3.49935007095,1.50390994549,3.35957527161,4.06951236725
6388,70517.476,-414,-444.674133301,-0.03524578363,-29.7098388672,-39.2562904358,-3.73825311661,1.51816344261,3.38164019585,4.13663291931
6389,70517.894,-450,-454.786102295,-0.07187384367,-29.1806182861,-38.5964546204,-3.86012887955,1.48656988144,3.59626722336,4.23320007324
6390,70518.486,-450,-467.624664307,-0.05855998397,-29.5353164673,-37.1559410095,-3.8018848896,1.47680008411,3.55688476563,4.22369813919
6391,70518.912,-468,-481.506195068,-0.05610641837,-29.8258514404,-36.9951248169,-3.67725777626,1.52164101601,3.6032834053,4.31409978867
6392,70519.52,-468,-484.20425415,-0.05986522138,-29.6377849579,-37.5847663879,-3.75597214699,1.52471721172,3.50195765495,4.20079517365
6393,70519.94,-486,-498.009552002,-0.02097378112,-30.2334842682,-38.5942726135,-3.52376747131,1.44110119343,3.3383731842,4.09428405762
6394,70520.546,-486,-498.778015137,-0.05287583917,-30.2778663635,-37.4168815613,-3.49115896225,1.51554858685,3.37307715416,4.13328170776
6395,70520.975,-504,-519.711486816,-0.04409770668,-29.6766109467,-37.738910675,-3.67702460289,1.57883286476,3.50336480141,4.28689050674
6396,70521.577,-504,-523.105895996,-0.04503595456,-29.7547149658,-36.7789039612,-3.71433544159,1.50557780266,3.51034283638,4.24258899689
6397,70522.002,-522,-534.375732422,-0.06425984949,-29.5312404633,-37.4802017212,-3.79968380928,1.55551612377,3.56766057014,4.28439474106
6398,70522.604,-522,-546.210144043,-0.04533519596,-29.8013248444,-37.4994277954,-3.69418382645,1.5726017952,3.42131662369,4.17385959625
6399,70523.029,-558,-564.891174316,-0.02151404694,-30.2592735291,-37.6913528442,-3.51317095757,1.57087361813,3.58201909065,4.32142210007
6400,70523.638,-558,-569.798339844,-0.07962305099,-29.4983825684,-37.7784919739,-3.8016474247,1.48338592052,3.51128578186,4.21743917465
6401,70524.242,-576,-582.891906738,-0.0915235281,-29.0309906006,-37.701625824,-4.00451278687,1.55590295792,3.72360301018,4.47235631943
6402,70524.664,-576,-592.766113281,-0.04147239402,-29.8824672699,-37.2524375916,-3.66162514687,1.49581968784,3.38633465767,4.13226509094
6403,70525.227,-576,-598.720275879,-0.02791467682,-29.3163528442,-36.2205924988,-3.90088844299,1.53063845634,3.62420749664,4.35765361786
6404,70525.682,-576,-609.024719238,-0.07351262122,-29.4626998901,-38.3263244629,-3.82290458679,1.48730289936,3.68822693825,4.35548067093
6405,70526.1,-612,-620.330688477,-0.03181821853,-29.5618610382,-36.71276474,-3.80399870872,1.53684306145,3.54157304764,4.24295902252
6406,70526.504,-612,-633.533874512,-0.05341652781,-30.0636348724,-37.8962097168,-3.57879042625,1.4938877821,3.42568683624,4.16414785385
6407,70526.927,-648,-639.54498291,-0.07969149202,-29.4058551788,-36.8663482666,-3.84303832054,1.54566645622,3.70206308365,4.42808580399
6408,70527.335,-648,-655.076782227,-0.04910131544,-29.4741249084,-37.8662796021,-3.83479261398,1.55466997623,3.61902427673,4.34267950058
6409,70527.761,-648,-397.383605957,-0.05266071483,-29.492105484,-38.3109779358,-3.82285690308,1.509344697,3.58980607986,4.27218389511
6410,70528.367,-558,-412.771392822,-0.01227292046,-30.37084198,-35.7601737976,-3.54968357086,1.53160738945,3.37411880493,4.13790893555
6411,70528.969,-414,-418.353729248,-0.06237564236,-29.1196517944,-38.1015930176,-3.98746275902,1.55415523052,3.69956111908,4.42463684082
6412,70529.394,-414,-437.714904785,-0.05398642644,-29.4260921478,-37.7786560059,-3.85335540771,1.55835270882,3.53342556953,4.27445459366
6413,70529.999,-432,-445.729553223,-0.07529950142,-29.2369289398,-37.449848175,-3.92361807823,1.51497113705,3.57212114334,4.3069062233
6414,70530.405,-432,-463.805267334,-0.07219280303,-29.4327392578,-38.0828933716,-3.83739995956,1.49418640137,3.62309741974,4.31772565842
6415,70530.83,-468,-478.145904541,-0.01278827619,-30.3256454468,-38.5443153381,-3.48826551437,1.64391386509,3.35016298294,4.459897995
6416,70531.443,-468,-488.326568604,-0.06897084415,-29.0083503723,-37.4845428467,-4.03473091125,1.51593089104,3.80486631393,4.50519752502
6417,70531.861,-486,-502.512664795,-0.04320222139,-29.5425815582,-38.9574775696,-3.80759644508,1.54483795166,3.37221479416,4.06680488586
6418,70532.465,-486,-506.759521484,-0.02660799958,-29.7774162292,-36.7924842834,-3.7123196125,1.46054518223,3.39742422104,4.10125350952
6419,70532.885,-522,-524.71307373,-0.08583241701,-29.2336883545,-38.4255332947,-3.91569972038,1.51775813103,3.78700971603,4.47354507446
6420,70533.295,-522,-532.137329102,-0.06176139414,-29.7553462982,-37.1493377686,-3.70359659195,1.5260310173,3.58634209633,4.34180927277
6421,70533.9,-540,-539.105651855,-0.04881704226,-29.8281230927,-36.9188079834,-3.68080258369,1.52567911148,3.32606482506,4.07968759537
6422,70534.325,-540,-557.098815918,-0.05516280606,-29.976272583,-38.8951072693,-3.61415195465,1.43291330338,3.46871495247,4.16980838776
6423,70534.937,-558,-562.397216797,-0.01327929273,-30.2680301666,-38.3637275696,-3.51139688492,1.45659863949,3.35540294647,4.0226931572
6424,70535.542,-558,-576.676818848,-0.06070299074,-29.4689559937,-38.2053451538,-3.82987141609,1.48732876778,3.50303530693,4.23885250092
6425,70535.961,-576,-591.295593262,-0.0483651422,-29.6823253632,-36.8337554932,-3.7437915802,1.51422476768,3.52227640152,4.23600435257
6426,70536.384,-576,-597.714416504,-0.07841409743,-29.7600460052,-36.2780914307,-3.71008324623,1.53742814064,3.57589650154,4.27943944931
6427,70536.987,-594,-598.654541016,-0.06107002869,-29.5218849182,-37.6079483032,-3.80610752106,1.4780806303,3.64844417572,4.30682134628
6428,70537.414,-594,-611.804870605,-0.03437200561,-29.8616962433,-37.9228134155,-3.65662026405,1.46880352497,3.55829262733,4.26361989975
6429,70538.018,-612,-617.516479492,-0.05671453476,-29.6739711761,-37.3131484985,-3.74232983589,1.52518260479,3.52800035477,4.22705698013
6430,70538.625,-612,-634.626525879,-0.05759473518,-29.2801799774,-37.5764923096,-3.91690206528,1.54503023624,3.67119121552,4.36609983444
6431,70539.046,-630,-633.128662109,-0.03184679896,-30.3314971924,-38.30210495,-3.48060798645,1.48196399212,3.25869250298,3.99838685989
6432,70539.612,-630,-637.789794922,-0.06158307567,-29.4154014587,-36.960018158,-3.84880137444,1.5371735096,3.58419203758,4.28719854355
6433,70540.078,-558,-657.837646484,-0.02357058041,-29.6040363312,-37.5801620483,-3.7881526947,1.53508579731,3.61420249939,4.11591863632
6434,70540.684,-558,-664.692993164,-0.0138740465,-30.3741397858,-37.110244751,-3.46866202354,1.55320250988,3.38697552681,4.12010717392
6435,70541.094,-648,-667.691162109,-0.0550638102,-29.5748214722,-37.8103866577,-3.78674578667,1.53585541248,3.55889201164,4.30845785141
6436,70541.511,-648,-677.559448242,-0.06801070273,-29.9043979645,-38.4110679626,-3.63501858711,1.53777015209,3.42296242714,4.2189874649
6437,70542.089,-630,-462.157989502,-0.03088191524,-29.5290298462,-38.1343803406,-3.80956530571,1.58247482777,3.58532118797,4.31147050858
6438,70542.541,-630,-471.77557373,-0.0544625856,-29.6312046051,-37.7543296814,-3.76241827011,1.45571529865,3.49225449562,4.19420003891
6439,70543.109,-468,-476.39352417,-0.0602895692,-29.3474082947,-37.5668907166,-3.89587807655,1.52106201649,3.66847133636,4.33912038803
6440,70543.559,-468,-486.170837402,-0.05951178819,-29.9644794464,-38.5505561829,-3.61611390114,1.4900932312,3.5565905571,4.18591928482
6441,70543.981,-486,-492.282958984,-0.05232059583,-29.0622501373,-38.662361145,-4.0203962326,1.54444384575,3.70959830284,4.44636631012
6442,70544.399,-486,-506.616943359,-0.01805298403,-30.0008106232,-37.1198120117,-3.62020516396,1.54856169224,3.42748761177,4.22126674652
6443,70545.006,-504,-505.662445068,-0.04266320914,-29.2504882813,-37.805809021,-3.93869352341,1.57512402534,3.54361462593,4.30663204193
6444,70545.413,-504,-516.658691406,-0.05664105713,-29.4388866425,-38.3176269531,-3.84597969055,1.47689116001,3.63204097748,4.30960655212
6445,70545.837,-504,-525.21496582,-0.02878676914,-29.6066951752,-36.9021949768,-3.78542399406,1.47006428242,3.60620355606,4.27146816254
6446,70546.255,-504,-535.280151367,-0.05278520659,-29.0636882782,-37.4589920044,-4.00251483917,1.50258171558,3.79070115089,4.49382066727
6447,70546.868,-540,-539.325500488,-0.03985629231,-30.2333126068,-38.3234138489,-3.52343153954,1.47927415371,3.38182735443,4.07184791565
6448,70547.48,-540,-548.996337891,-0.03082528338,-29.8602638245,-39.6236763,-3.67559456825,1.50611054897,3.38564515114,4.12708854675
6449,70548.084,-558,-565.157775879,-0.03755255416,-29.4644527435,-37.4553375244,-3.84475111961,1.55447077751,3.59770870209,4.28633499146
6450,70548.503,-558,-569.897705078,-0.05858135223,-29.5407657623,-38.0795059204,-3.79946517944,1.57520151138,3.69525337219,4.41272497177
6451,70549.117,-576,-585.712890625,-0.06609229743,-29.3661403656,-38.9016113281,-3.87210345268,1.55008924007,3.6014213562,4.3185338974
6452,70549.53,-576,-587.466552734,-0.03933568671,-29.7113227844,-37.770236969,-3.73584032059,1.56050205231,3.44053959846,4.27674102783
6453,70550.123,-594,-605.184509277,-0.0277926214,-29.8716754913,-38.522644043,-3.67180728912,1.54865109921,3.45025062561,4.12486219406
6454,70550.553,-594,-607.993713379,-0.05305085704,-29.7250823975,-38.1067619324,-3.72251963615,1.44771540165,3.46905040741,4.15229558945
6455,70550.972,-594,-626.149597168,-0.02942050807,-29.7610397339,-37.5634307861,-3.7075240612,1.47786283493,3.48825740814,4.18288803101
6456,70551.578,-594,-634.557861328,-0.05878880247,-30.0003738403,-37.7814865112,-3.60155010223,1.49133038521,3.560785532,4.20721769333
6457,70552.182,-648,-638.392822266,-0.04007317498,-29.7777462006,-38.1320495605,-3.70691776276,1.549503088,3.4875023365,4.2867732048
6458,70552.608,-648,-656.68762207,-0.05653631687,-29.9234790802,-38.8535308838,-3.63547587395,1.45517885685,3.54543066025,4.55043268204
6459,70553.22,-648,-665.722229004,-0.04160036519,-30.194852829,-38.3587226868,-3.53155446053,1.51976907253,3.64686465263,4.34052181244
6460,70553.824,-666,-663.843017578,-0.02482436225,-29.5325336456,-37.2677268982,-3.81915068626,1.53986251354,3.64160084724,4.35870742798
6461,70554.241,-666,-682.238098145,-0.04486213997,-29.0252494812,-37.2238960266,-4.04156827927,1.48728382587,3.75499582291,4.43043851852
6462,70554.655,-666,-425.571350098,-0.03706016392,-29.9625930786,-37.2153167725,-3.62991094589,1.54354166985,3.38234972954,4.12755632401
6463,70555.259,-450,-430.418426514,-0.03155581653,-30.022808075,-36.9138183594,-3.60700917244,1.42576920986,3.50347685814,4.15164613724
6464,70555.677,-450,-438.483093262,-0.06373256445,-29.5494480133,-38.0050926208,-3.79202198982,1.44533717632,3.64292407036,4.27147626877
6465,70556.103,-432,-454.318847656,-0.04214295372,-29.7455635071,-36.6889801025,-3.70908641815,1.44026398659,3.56199741364,4.23649978638
6466,70556.707,-432,-458.008422852,-0.04991201311,-29.9950389862,-38.729850769,-3.60960125923,1.46677720547,3.41031432152,4.14977836609
6467,70557.128,-468,-469.445526123,-0.0611070469,-29.3918609619,-38.6794128418,-3.86408305168,1.56314122677,3.48424315453,4.21511554718
6468,70557.737,-468,-478.927276611,-0.04745620489,-29.5913257599,-38.2927322388,-3.78397607803,1.58775627613,3.57682156563,4.29771709442
6469,70558.15,-468,-489.370330811,-0.05130292103,-29.2177257538,-36.8110313416,-3.94917869568,1.56049883366,3.7338924408,4.4389295578
6470,70558.567,-468,-498.33706665,-0.05203257129,-30.189245224,-37.085811615,-3.52783751488,1.49122989178,3.50728106499,4.21612024307
6471,70559.171,-504,-501.860107422,-0.03586388007,-29.4339637756,-38.7087669373,-3.85901260376,1.59867632389,3.50269293785,4.3295917511
